cscore,avg(pos),avg(neg)
3126,1.0,1.0
840,0.5,1.0
1197,0.3333333333333333,1.0
1869,0.0,1.0
2074,0.0,1.0
3313,0.0,1.0
3525,0.0,0.0
-341,0.0,1.0
2834,0.0,1.0
2504,1.0,1.0
1974,0.0,1.0
999,0.5,1.0
782,0.5,1.0
583,0.3333333333333333,1.0
1932,1.0,0.5
1735,1.0,1.0
1223,0.0,1.0
3626,0.0,1.0
791,0.4,0.8
3053,1.0,1.0
2391,0.0,1.0
137,0.38860103626943004,0.9481865284974094
173,0.3157894736842105,0.9473684210526315
194,0.3711340206185567,0.8865979381443299
601,0.36363636363636365,0.9090909090909091
2521,0.5,1.0
505,0.45,0.9
626,0.4444444444444444,0.7777777777777778
2822,0.0,1.0
-226,0.0,1.0
4123,1.0,1.0
1922,0.0,1.0
692,0.2,1.0
-152,0.0,0.5
6573,1.0,1.0
3297,0.0,1.0
1917,1.0,1.0
2811,1.0,1.0
21,0.3584115523465704,0.9003610108303249
135,0.3349282296650718,0.9234449760765551
1906,0.5,1.0
-130,0.6666666666666666,0.8888888888888888
238,0.3114754098360656,0.9016393442622951
809,0.0,1.0
547,0.25,0.9166666666666666
877,0.4,1.0
2187,0.0,1.0
2271,0.0,1.0
4919,0.0,0.0
-166,0.5,0.5
881,0.6666666666666666,1.0
4360,0.0,1.0
6926,0.0,1.0
2311,0.0,0.0
2793,0.0,1.0
-85,0.45,0.7
3213,0.0,1.0
-120,0.6,1.0
2292,1.0,1.0
1177,1.0,0.0
1298,1.0,0.6666666666666666
701,0.2857142857142857,0.8571428571428571
1226,0.5,1.0
2337,0.5,0.5
4796,0.0,1.0
1216,0.0,1.0
59,0.36041666666666666,0.8927083333333333
129,0.30917874396135264,0.9227053140096618
372,0.5909090909090909,0.8636363636363636
122,0.3246753246753247,0.9090909090909091
1470,0.0,1.0
542,0.38461538461538464,0.9230769230769231
5398,1.0,1.0
620,0.4,0.8
6791,0.0,1.0
1144,0.0,1.0
1907,1.0,1.0
3116,0.0,1.0
8559,0.0,1.0
1413,0.0,1.0
335,0.2413793103448276,1.0
1401,0.3333333333333333,1.0
759,0.0,1.0
651,0.35714285714285715,0.7857142857142857
960,0.5,1.0
1333,0.0,1.0
-125,0.0,0.6666666666666666
1169,1.0,1.0
2132,0.0,1.0
1093,0.0,1.0
1981,0.0,1.0
4913,0.0,1.0
5351,0.0,1.0
1941,0.0,1.0
11705,0.0,1.0
313,0.3829787234042553,0.9574468085106383
493,0.47058823529411764,0.8823529411764706
1385,0.25,1.0
2827,1.0,0.0
627,0.4444444444444444,1.0
1996,0.0,1.0
393,0.34615384615384615,0.8076923076923077
310,0.42857142857142855,0.8214285714285714
1030,0.6666666666666666,1.0
985,0.6666666666666666,0.6666666666666666
868,0.5,1.0
-155,0.0,0.5
4078,0.5,1.0
15,0.354745193774794,0.8963228562709795
165,0.32456140350877194,0.9210526315789473
81,0.3368869936034115,0.9147121535181236
-22,0.4660347551342812,0.8230647709320695
315,0.30303030303030304,0.9696969696969697
1605,0.0,1.0
223,0.3333333333333333,0.9733333333333334
878,0.5,1.0
1621,0.5,1.0
2053,0.0,1.0
-175,0.5,1.0
1320,1.0,1.0
3694,1.0,1.0
1417,1.0,1.0
1992,0.0,1.0
195,0.36486486486486486,0.8918918918918919
436,0.5555555555555556,1.0
180,0.31521739130434784,0.9456521739130435
811,0.36363636363636365,0.9090909090909091
438,0.2,0.9
648,0.15384615384615385,0.7692307692307693
3074,0.0,1.0
6541,0.0,1.0
1749,0.5,1.0
4858,0.0,1.0
1457,1.0,1.0
350,0.4117647058823529,0.8529411764705882
38,0.3436123348017621,0.9030837004405287
82,0.3411764705882353,0.8980392156862745
472,0.46153846153846156,0.9230769230769231
523,0.3333333333333333,1.0
-129,0.4,0.8
609,0.5,1.0
695,0.14285714285714285,1.0
1780,0.0,1.0
1500,0.5,1.0
1220,1.0,1.0
133,0.3333333333333333,0.9402985074626866
97,0.3715170278637771,0.9195046439628483
663,0.3333333333333333,0.8333333333333334
351,0.3,0.9
470,0.1875,1.0
-69,0.48717948717948717,0.7692307692307693
723,0.3333333333333333,0.8333333333333334
980,1.0,1.0
4363,0.0,1.0
2597,1.0,1.0
2167,0.0,1.0
5322,0.0,1.0
1630,0.5,1.0
8399,0.0,1.0
42,0.35370684776457273,0.9066213921901528
30,0.34896810506566606,0.9077995175556152
151,0.32335329341317365,0.9461077844311377
73,0.2991735537190083,0.8942148760330578
-43,0.4413793103448276,0.8344827586206897
2189,0.0,1.0
1180,0.5,0.75
401,0.4,0.85
-132,0.5454545454545454,0.7272727272727273
708,0.0,1.0
582,0.5714285714285714,0.8571428571428571
2273,0.0,1.0
895,0.0,1.0
1028,1.0,0.5
1382,0.0,1.0
3224,0.0,1.0
1746,0.0,1.0
2161,0.0,1.0
159,0.2733333333333333,0.9266666666666666
90,0.371824480369515,0.8983833718244804
4325,0.0,1.0
256,0.28846153846153844,0.9423076923076923
851,1.0,1.0
457,0.36363636363636365,0.9090909090909091
690,0.14285714285714285,1.0
709,0.23076923076923078,1.0
5268,0.0,0.0
1276,1.0,1.0
3107,1.0,1.0
1852,1.0,0.0
2770,0.0,1.0
312,0.2727272727272727,0.9393939393939394
-64,0.5681818181818182,0.7727272727272727
1389,0.3333333333333333,1.0
1029,0.5,0.8333333333333334
445,0.3333333333333333,1.0
425,0.18181818181818182,1.0
771,0.42857142857142855,1.0
2073,0.5,1.0
680,0.4444444444444444,0.8888888888888888
4172,0.0,1.0
338,0.21052631578947367,0.9473684210526315
643,0.3333333333333333,0.6666666666666666
1104,0.0,1.0
685,0.0,0.8
1193,1.0,0.5
4149,0.0,1.0
2008,0.0,0.0
1377,1.0,1.0
1421,0.5,1.0
1043,0.6,1.0
297,0.2894736842105263,0.9473684210526315
597,0.25,1.0
2055,1.0,1.0
764,0.4,1.0
2042,0.0,1.0
-143,1.0,1.0
1763,0.0,1.0
674,0.125,0.875
2274,0.5,1.0
2428,1.0,1.0
812,0.0,1.0
23,0.3557422969187675,0.9021358543417367
117,0.33070866141732286,0.9094488188976378
291,0.4489795918367347,0.8571428571428571
783,0.5,0.75
1502,0.0,1.0
1961,1.0,1.0
1229,0.0,1.0
1019,0.5,1.0
121,0.3401015228426396,0.9390862944162437
6427,0.0,1.0
1828,0.0,1.0
824,0.375,1.0
2465,1.0,1.0
1943,1.0,1.0
1285,0.6666666666666666,1.0
1176,0.0,1.0
46,0.3473756906077348,0.899171270718232
-9,0.45219182112385997,0.8205354516034128
358,0.2916666666666667,0.9166666666666666
1008,0.0,1.0
-42,0.5060975609756098,0.8048780487804879
284,0.375,0.8541666666666666
-56,0.4,0.8533333333333334
217,0.29577464788732394,0.8873239436619719
409,0.3888888888888889,0.8888888888888888
494,0.45454545454545453,0.8181818181818182
987,0.16666666666666666,1.0
1414,0.75,1.0
2614,0.5,1.0
1660,1.0,1.0
4097,1.0,1.0
20,0.3490216816499207,0.9005817028027499
5359,0.0,1.0
70,0.3746177370030581,0.9097859327217125
1215,0.0,1.0
-286,1.0,1.0
-74,0.42857142857142855,0.7857142857142857
1459,0.0,1.0
479,0.38461538461538464,1.0
2057,0.0,1.0
848,0.2857142857142857,0.8571428571428571
3179,0.0,1.0
1383,0.0,1.0
1759,1.0,1.0
-225,1.0,0.0
2512,0.0,1.0
-92,0.38095238095238093,0.8571428571428571
300,0.37142857142857144,0.9142857142857143
1178,0.3333333333333333,1.0
1133,1.0,0.0
781,0.2222222222222222,0.8888888888888888
1004,0.4,1.0
616,0.1111111111111111,0.8888888888888888
2407,0.0,1.0
4987,0.0,1.0
1168,0.3333333333333333,0.6666666666666666
1365,0.0,1.0
2645,0.0,1.0
1901,1.0,1.0
-11,0.44693877551020406,0.8293877551020408
99,0.3633879781420765,0.907103825136612
630,0.3,1.0
510,0.4166666666666667,0.9166666666666666
976,0.3333333333333333,0.6666666666666666
444,0.25,0.875
617,0.42857142857142855,1.0
-234,1.0,1.0
1181,0.75,0.75
2065,0.0,1.0
1989,1.0,1.0
937,0.3333333333333333,0.6666666666666666
1939,0.0,1.0
799,0.3333333333333333,1.0
676,0.5,1.0
1792,0.0,0.5
1713,0.0,0.0
387,0.375,0.9375
231,0.38666666666666666,0.9066666666666666
-93,0.7,0.9
1140,1.0,1.0
2652,0.0,1.0
885,0.5,1.0
2128,1.0,1.0
4398,0.0,1.0
2631,0.0,0.0
3244,0.0,1.0
-20,0.4312267657992565,0.8091697645600991
109,0.3745583038869258,0.9257950530035336
640,0.4166666666666667,1.0
86,0.33111111111111113,0.8977777777777778
354,0.2727272727272727,0.9090909090909091
483,0.1875,0.9375
-89,0.25,0.75
7886,0.0,1.0
1732,1.0,1.0
5839,1.0,0.0
4994,0.0,1.0
3982,0.0,1.0
1610,1.0,0.0
4196,0.0,1.0
476,0.3333333333333333,0.9333333333333333
1131,0.4,1.0
660,0.5,0.8333333333333334
918,0.6666666666666666,0.8333333333333334
802,0.3333333333333333,1.0
4809,0.0,1.0
1450,0.5,1.0
1564,0.0,1.0
10505,1.0,1.0
1006,0.4,1.0
793,0.5,0.875
832,0.4444444444444444,0.8888888888888888
770,0.3333333333333333,1.0
862,0.2,1.0
-113,0.25,1.0
-134,0.6666666666666666,1.0
3279,1.0,1.0
2814,1.0,1.0
189,0.4186046511627907,0.9302325581395349
60,0.34497816593886466,0.8973799126637555
2886,1.0,1.0
3149,0.0,1.0
5654,0.0,1.0
1094,0.0,1.0
545,0.4444444444444444,1.0
2156,0.0,1.0
1026,0.3333333333333333,1.0
1270,0.0,1.0
2988,1.0,1.0
4830,0.0,1.0
1391,0.3333333333333333,0.6666666666666666
1390,0.0,0.0
8326,1.0,1.0
-167,1.0,1.0
-99,0.3333333333333333,1.0
-21,0.46936114732724904,0.817470664928292
311,0.3076923076923077,0.9487179487179487
534,0.5,0.9166666666666666
578,0.3333333333333333,1.0
798,0.5,1.0
873,0.2,1.0
1676,0.5,1.0
1684,1.0,1.0
1411,0.5,1.0
4205,0.0,1.0
1249,0.0,1.0
1351,0.0,1.0
4269,0.0,1.0
-242,0.0,1.0
93,0.3871794871794872,0.8974358974358975
-31,0.4756944444444444,0.8055555555555556
633,0.36363636363636365,0.8181818181818182
569,0.4444444444444444,1.0
566,0.4,1.0
721,0.42857142857142855,0.7142857142857143
717,0.25,1.0
969,0.0,1.0
1835,0.0,0.0
888,1.0,0.8
7945,0.0,1.0
2068,0.0,1.0
1111,0.5,1.0
4516,1.0,1.0
3693,0.0,1.0
8498,0.0,1.0
40,0.3686818632309217,0.8989098116947473
251,0.3541666666666667,0.9166666666666666
259,0.25,0.890625
-94,0.47058823529411764,0.9411764705882353
366,0.4074074074074074,0.8888888888888888
204,0.3048780487804878,0.926829268292683
666,0.2727272727272727,1.0
707,0.5555555555555556,0.7777777777777778
1477,0.0,1.0
1644,0.0,1.0
1503,1.0,1.0
3359,0.0,1.0
2295,0.0,1.0
1183,1.0,1.0
647,0.7142857142857143,1.0
285,0.3181818181818182,0.9545454545454546
282,0.32727272727272727,0.9090909090909091
1247,0.0,1.0
1834,1.0,1.0
5774,0.0,1.0
1702,0.5,1.0
1106,1.0,1.0
2875,0.0,1.0
2001,0.5,1.0
-232,0.0,1.0
4481,0.0,1.0
1281,1.0,1.0
1604,0.0,1.0
1539,0.0,1.0
1492,0.0,1.0
12494,0.0,1.0
1616,0.0,1.0
1742,0.0,1.0
147,0.3137254901960784,0.9150326797385621
2267,0.5,0.75
787,0.16666666666666666,0.8333333333333334
1495,0.0,1.0
1294,0.0,1.0
908,0.6,0.6
887,0.6666666666666666,1.0
3893,0.0,1.0
-138,0.3333333333333333,0.8333333333333334
6433,0.0,1.0
1139,0.6666666666666666,1.0
3973,1.0,1.0
1184,0.0,1.0
2078,1.0,1.0
-207,0.3333333333333333,0.6666666666666666
1049,0.6666666666666666,1.0
183,0.37623762376237624,0.9108910891089109
725,0.5,1.0
571,0.2857142857142857,0.7142857142857143
522,0.2857142857142857,1.0
2279,0.0,0.5
527,0.2727272727272727,1.0
1032,0.5,0.5
837,0.25,0.75
1142,0.5,1.0
3765,1.0,1.0
2049,0.5,1.0
2375,0.0,1.0
-254,1.0,0.0
240,0.25,0.9615384615384616
263,0.44642857142857145,0.9285714285714286
4373,0.0,1.0
396,0.32142857142857145,0.7857142857142857
2749,1.0,1.0
1165,0.0,1.0
1003,0.0,1.0
2048,0.0,1.0
8591,0.0,1.0
3830,0.0,1.0
1017,0.5,1.0
1262,0.0,1.0
1057,0.0,1.0
4878,0.0,1.0
3479,0.0,1.0
16,0.35070192059254157,0.8995779863922143
64,0.34306569343065696,0.9111922141119222
-66,0.4423076923076923,0.8461538461538461
917,0.25,1.0
1022,0.0,1.0
5101,0.0,1.0
2327,1.0,1.0
3100,0.0,1.0
3371,0.0,1.0
3265,0.0,1.0
2361,0.0,0.0
3678,0.0,1.0
-191,0.0,0.0
1708,0.0,0.0
-29,0.4909560723514212,0.8062015503875969
281,0.23636363636363636,0.9272727272727272
1039,0.5,1.0
612,0.5,1.0
336,0.5357142857142857,0.8928571428571429
-216,1.0,0.0
839,0.25,1.0
698,0.5714285714285714,1.0
2342,0.0,1.0
-210,0.5,1.0
1985,1.0,1.0
2269,0.0,1.0
3850,1.0,1.0
91,0.3611111111111111,0.9217171717171717
152,0.34415584415584416,0.922077922077922
416,0.36363636363636365,0.9090909090909091
1990,0.5,1.0
-100,0.6363636363636364,0.9090909090909091
317,0.2972972972972973,0.8918918918918919
357,0.2,0.8571428571428571
267,0.39215686274509803,0.9803921568627451
584,0.3333333333333333,1.0
667,0.3,0.8
788,0.0,0.8
3852,0.0,1.0
1692,1.0,1.0
835,1.0,1.0
-277,1.0,0.0
5662,1.0,0.0
4985,0.0,1.0
-244,0.0,1.0
4565,0.0,1.0
-1,0.40742350959187,0.8505516004564969
261,0.3404255319148936,0.9148936170212766
808,0.125,1.0
956,0.25,1.0
398,0.17391304347826086,0.9565217391304348
2146,0.0,1.0
1952,0.0,1.0
2427,1.0,1.0
757,0.4,1.0
1061,0.16666666666666666,1.0
3146,0.0,1.0
1652,0.0,1.0
3301,0.0,1.0
1067,0.0,1.0
1645,1.0,0.0
2991,0.0,1.0
-67,0.4528301886792453,0.8679245283018868
489,0.2,0.8
-76,0.5142857142857142,0.9142857142857143
949,0.4,1.0
625,0.5714285714285714,0.8571428571428571
-80,0.6190476190476191,0.7619047619047619
2126,0.0,1.0
1603,0.5,1.0
1523,0.6666666666666666,0.6666666666666666
1439,0.0,1.0
1819,0.0,1.0
3934,0.0,1.0
2626,1.0,1.0
47,0.36198462613556953,0.8986722571628232
45,0.33353808353808356,0.918918918918919
53,0.36678507992895204,0.8916518650088809
484,0.30434782608695654,0.9565217391304348
572,0.6923076923076923,0.8461538461538461
531,0.35294117647058826,0.7647058823529411
148,0.3151515151515151,0.9090909090909091
1159,0.2,1.0
4781,0.0,1.0
972,0.2857142857142857,1.0
1394,0.6666666666666666,1.0
3798,0.0,1.0
669,0.25,1.0
1443,0.5,0.5
394,0.2608695652173913,0.8695652173913043
619,0.25,0.75
3317,1.0,1.0
2644,0.5,1.0
1748,0.0,1.0
169,0.336,0.912
751,0.16666666666666666,0.8333333333333334
786,0.6,0.8
2617,0.0,1.0
1243,0.6,0.6
3743,0.0,1.0
1827,0.0,1.0
1286,1.0,1.0
1384,0.0,1.0
5144,0.0,1.0
-5,0.4379766141331978,0.836807320793086
273,0.4166666666666667,0.9166666666666666
758,0.375,0.75
1494,0.5,1.0
1033,0.5,0.5
1105,0.5,1.0
1656,0.0,1.0
1205,1.0,0.0
1158,0.5,1.0
1467,1.0,1.0
14604,0.0,1.0
1511,0.0,1.0
3002,0.0,1.0
24,0.3495440729483283,0.899886018237082
456,0.07692307692307693,0.8461538461538461
458,0.11764705882352941,0.9411764705882353
-139,0.5,0.6666666666666666
340,0.32142857142857145,0.9642857142857143
1704,0.5,1.0
739,0.6,1.0
1325,0.0,1.0
1214,0.3333333333333333,1.0
1147,0.6666666666666666,1.0
1092,1.0,0.0
1587,0.0,0.0
211,0.32857142857142857,0.9571428571428572
469,0.2692307692307692,0.9230769230769231
526,0.46153846153846156,0.9230769230769231
-52,0.42857142857142855,0.9090909090909091
1326,0.5,1.0
-127,0.4,0.4
1843,1.0,1.0
2475,1.0,1.0
4912,1.0,1.0
7673,1.0,1.0
